data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,Popularity,rating,popularity
38,China,Suzhou,启园,,,,,,https://www.google.com/maps/place/%E5%90%AF%E5%9B%AD/data=!4m7!3m6!1s0x35b36ebf7216404f:0x2d3c5736f373bbbf!8m2!3d31.097557!4d120.413857!16s%2Fg%2F1yg4lxmgf!19sChIJT0AWcr9uszURv7tz8zZXPC0?authuser=0&hl=ko&rclk=1,,4.9,7.0
39,China,Suzhou,虎丘园林,,,,,,https://www.google.com/maps/place/%E8%99%8E%E4%B8%98%E5%9B%AD%E6%9E%97/data=!4m7!3m6!1s0x35b3a10426d61ecd:0x598c395d40188635!8m2!3d31.33373!4d120.579912!16zL20vMGZybF9y!19sChIJzR7WJgShszURNYYYQF05jFk?authuser=0&hl=ko&rclk=1,,4.4,7.0
40,China,Suzhou,Suzhou Zoo,,,,,,https://www.google.com/maps/place/Suzhou+Zoo/data=!4m7!3m6!1s0x35b3a6dcc78b6ed9:0xa8605fe1bf6cb66d!8m2!3d31.320392!4d120.638704!16s%2Fg%2F11bxb8z_8_!19sChIJ2W6Lx9ymszURbbZsv-FfYKg?authuser=0&hl=ko&rclk=1,,3.2,6.0
41,China,Suzhou,旺山景区,,,,,,https://www.google.com/maps/place/%E6%97%BA%E5%B1%B1%E6%99%AF%E5%8C%BA/data=!4m7!3m6!1s0x35b30c9dbcb6c27d:0xb5ccc05dc6ca6fae!8m2!3d31.20594!4d120.55882!16s%2Fg%2F1yfp3n1wn!19sChIJfcK2vJ0MszURrm_Kxl3AzLU?authuser=0&hl=ko&rclk=1,,4.8,6.0
42,China,Suzhou,Suzhou Taihu Wetland Park,,,,,,https://www.google.com/maps/place/Suzhou+Taihu+Wetland+Park/data=!4m7!3m6!1s0x35b377949eec15b9:0x376418d3e906208e!8m2!3d31.319735!4d120.361088!16s%2Fg%2F113hfbtvh!19sChIJuRXsnpR3szURjiAG6dMYZDc?authuser=0&hl=ko&rclk=1,,3.7,6.0
43,China,Suzhou,Suzhou Taihu National Wetland Park,,,,,,https://www.google.com/maps/place/Suzhou+Taihu+National+Wetland+Park/data=!4m7!3m6!1s0x35b377edad3e2627:0xf1c6cf9b94e66f55!8m2!3d31.325239!4d120.357874!16s%2Fg%2F12vspvzg7!19sChIJJyY-re13szURVW_mlJvPxvE?authuser=0&hl=ko&rclk=1,,4.2,6.0
44,China,Suzhou,Zhouzhuang Water Village Special and Local Product Exhibition Shopping Center,,,,,,https://www.google.com/maps/place/Zhouzhuang+Water+Village+Special+and+Local+Product+Exhibition+Shopping+Center/data=!4m7!3m6!1s0x35b303cb7d739f03:0xcdabf75b07ed6830!8m2!3d31.116027!4d120.8474685!16s%2Fg%2F1td1mx1v!19sChIJA59zfcsDszURMGjtB1v3q80?authuser=0&hl=ko&rclk=1,,4.8,6.0
45,China,Suzhou,Suzhou Art Gallery,,,,,,https://www.google.com/maps/place/Suzhou+Art+Gallery/data=!4m7!3m6!1s0x35b3a12d01009d51:0x13e5da2daa461f63!8m2!3d31.324502!4d120.617484!16s%2Fg%2F1tdbj043!19sChIJUZ0AAS2hszURYx9Gqi3a5RM?authuser=0&hl=ko&rclk=1,,4.7,6.0
46,China,Suzhou,Forest Park,,,,,,https://www.google.com/maps/place/Forest+Park/data=!4m7!3m6!1s0x35b24d39844c3129:0x8ff7887afccf75ef!8m2!3d31.3886079!4d120.9096528!16s%2Fg%2F1tx8r5jg!19sChIJKTFMhDlNsjUR73XP_HqI948?authuser=0&hl=ko&rclk=1,,4.0,5.0
47,China,Suzhou,Shuixiang Ancient Town,,,,,,https://www.google.com/maps/place/Shuixiang+Ancient+Town/data=!4m7!3m6!1s0x35b305e2ebc1ddf3:0x1297f81704952183!8m2!3d31.162279!4d120.725204!16s%2Fg%2F1q5blqzc7!19sChIJ893B6-IFszURgyGVBBf4lxI?authuser=0&hl=ko&rclk=1,,4.4,5.0
